GEO.id,GEO.id2,GEO.display-label,,HC01_VC116,HC01_VC117,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC182,HC01_VC183,HC01_VC184,HC01_VC185,HC01_VC187
Id,Id2,Geography,Census ID,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Less than $50,000","Estimate; VALUE - $50,000 to $99,999","Estimate; VALUE - $100,000 to $149,999","Estimate; VALUE - $150,000 to $199,999","Estimate; VALUE - $200,000 to $299,999","Estimate; VALUE - $300,000 to $499,999","Estimate; VALUE - $500,000 to $999,999","Estimate; VALUE - $1,000,000 or more",Estimate; VALUE - Median (dollars),Estimate; GROSS RENT - Occupied units paying rent,Estimate; GROSS RENT - Less than $200,Estimate; GROSS RENT - $200 to $299,Estimate; GROSS RENT - $300 to $499,Estimate; GROSS RENT - $500 to $749,Estimate; GROSS RENT - $750 to $999,"Estimate; GROSS RENT - $1,000 to $1,499","Estimate; GROSS RENT - $1,500 or more",Estimate; GROSS RENT - Median (dollars),Estimate; GROSS RENT - No rent paid
1400000US06037542402,6037542402,"Census Tract 5424.02, Los Angeles County, California",,534,23,20,20,78,192,152,43,6,239900,240,0,11,20,7,73,53,76,1063,7
1400000US06037542501,6037542501,"Census Tract 5425.01, Los Angeles County, California",,604,28,0,38,8,359,133,38,0,270800,504,20,24,37,160,66,151,46,834,10
1400000US06037542502,6037542502,"Census Tract 5425.02, Los Angeles County, California",,313,0,0,38,87,114,74,0,0,253100,852,0,109,54,79,247,333,30,947,32
1400000US06037542601,6037542601,"Census Tract 5426.01, Los Angeles County, California",,179,3,47,10,0,66,53,0,0,252000,442,0,30,0,127,64,189,32,1000,38
1400000US06037542602,6037542602,"Census Tract 5426.02, Los Angeles County, California",,617,45,38,63,124,180,167,0,0,218500,710,26,0,23,80,224,342,15,1002,13
1400000US06037542700,6037542700,"Census Tract 5427, Los Angeles County, California",,709,13,35,132,135,135,259,0,0,219800,470,0,0,10,18,171,242,29,1083,27
1400000US06037542800,6037542800,"Census Tract 5428, Los Angeles County, California",,779,10,30,45,125,386,174,9,0,236500,139,0,0,3,46,21,27,42,990,20
1400000US06037542900,6037542900,"Census Tract 5429, Los Angeles County, California",,459,59,31,46,54,137,97,35,0,235900,272,0,0,0,71,83,91,27,964,0
1400000US06037543000,6037543000,"Census Tract 5430, Los Angeles County, California",,789,28,17,20,115,215,365,29,0,299800,457,0,0,34,17,255,132,19,948,11
1400000US06037543100,6037543100,"Census Tract 5431, Los Angeles County, California",,1354,76,0,102,57,488,548,51,32,290200,346,13,0,0,19,8,122,184,1562,32
1400000US06037543201,6037543201,"Census Tract 5432.01, Los Angeles County, California",,544,4,19,43,56,186,165,71,0,280200,350,0,0,5,48,77,125,95,1109,55
1400000US06037543202,6037543202,"Census Tract 5432.02, Los Angeles County, California",,451,0,0,53,50,217,113,18,0,237600,689,0,0,23,60,249,270,87,1019,0
1400000US06037543304,6037543304,"Census Tract 5433.04, Los Angeles County, California",,1716,26,36,9,22,111,1085,427,0,404000,203,0,0,0,0,21,0,182,"2,000+",7
1400000US06037543305,6037543305,"Census Tract 5433.05, Los Angeles County, California",,959,193,481,139,43,20,71,12,0,77000,39,0,0,0,0,0,39,0,1352,0
1400000US06037543306,6037543306,"Census Tract 5433.06, Los Angeles County, California",,1414,70,128,64,40,167,563,382,0,360100,527,0,0,12,13,0,140,362,1670,19
1400000US06037543321,6037543321,"Census Tract 5433.21, Los Angeles County, California",,1631,115,144,79,33,202,834,224,0,352600,122,0,0,0,22,33,12,55,1125,9
1400000US06037543322,6037543322,"Census Tract 5433.22, Los Angeles County, California",,1865,78,0,47,0,80,1194,384,82,411000,140,0,0,0,12,74,0,54,950,51
1400000US06037543400,6037543400,"Census Tract 5434, Los Angeles County, California",,746,19,0,39,22,187,400,79,0,340900,205,0,9,5,6,0,31,154,1715,22
1400000US06037543501,6037543501,"Census Tract 5435.01, Los Angeles County, California",,1142,87,9,16,0,226,749,41,14,355100,786,0,51,21,114,93,392,115,1104,69
1400000US06037543502,6037543502,"Census Tract 5435.02, Los Angeles County, California",,954,49,5,0,79,184,535,102,0,348300,315,0,0,9,31,68,77,130,1161,62
1400000US06037543503,6037543503,"Census Tract 5435.03, Los Angeles County, California",,1138,136,12,8,23,105,695,133,26,376400,498,0,0,0,14,72,220,192,1392,52
1400000US06037543601,6037543601,"Census Tract 5436.01, Los Angeles County, California",,703,61,26,0,64,168,289,95,0,321400,337,0,0,0,0,18,229,90,1269,9
1400000US06037543602,6037543602,"Census Tract 5436.02, Los Angeles County, California",,1717,181,22,11,100,244,896,263,0,353900,706,0,0,17,175,212,152,150,880,114
1400000US06037543603,6037543603,"Census Tract 5436.03, Los Angeles County, California",,1427,118,193,94,61,29,384,548,0,443900,48,0,0,0,10,7,0,31,"2,000+",10
1400000US06037543604,6037543604,"Census Tract 5436.04, Los Angeles County, California",,1207,0,0,9,3,111,738,338,8,401700,127,0,0,0,0,8,52,67,1635,14
1400000US06037543701,6037543701,"Census Tract 5437.01, Los Angeles County, California",,516,17,0,18,11,121,312,37,0,347600,135,0,0,0,0,12,42,81,1665,0
1400000US06037543702,6037543702,"Census Tract 5437.02, Los Angeles County, California",,1119,11,17,80,43,205,671,92,0,340100,632,0,0,0,36,0,332,264,1423,14
1400000US06037543703,6037543703,"Census Tract 5437.03, Los Angeles County, California",,795,0,0,0,42,62,574,96,21,363300,154,0,0,0,54,31,47,22,874,4
1400000US06037543801,6037543801,"Census Tract 5438.01, Los Angeles County, California",,1161,156,200,128,61,107,357,138,14,230100,262,0,24,57,15,43,55,68,981,25
1400000US06037543802,6037543802,"Census Tract 5438.02, Los Angeles County, California",,900,56,15,16,0,251,423,123,16,341900,936,0,30,28,106,118,427,227,1158,49
1400000US06037543903,6037543903,"Census Tract 5439.03, Los Angeles County, California",,793,15,44,3,17,154,474,86,0,351300,156,0,13,0,15,7,50,71,1244,8
1400000US06037543905,6037543905,"Census Tract 5439.05, Los Angeles County, California",,574,6,58,101,84,151,146,21,7,237300,371,0,29,7,26,25,91,193,1530,26
1400000US06037544001,6037544001,"Census Tract 5440.01, Los Angeles County, California",,796,9,0,21,46,256,403,61,0,331700,331,0,33,13,23,47,170,45,1074,71
1400000US06037544002,6037544002,"Census Tract 5440.02, Los Angeles County, California",,651,15,0,0,3,177,340,106,10,352600,111,0,0,0,0,17,31,63,1569,34
1400000US06037550000,6037550000,"Census Tract 5500, Los Angeles County, California",,151,39,0,3,0,55,54,0,0,277100,12,0,0,0,0,0,4,8,"2,000+",0
1400000US06037550100,6037550100,"Census Tract 5501, Los Angeles County, California",,1537,32,0,13,8,603,807,65,9,319500,288,43,21,0,0,15,19,190,1735,12
1400000US06037550201,6037550201,"Census Tract 5502.01, Los Angeles County, California",,375,0,0,0,16,156,198,5,0,308400,433,0,0,0,40,145,156,92,1055,0
1400000US06037550202,6037550202,"Census Tract 5502.02, Los Angeles County, California",,1166,53,52,21,15,327,670,28,0,320500,239,0,7,0,0,0,67,165,1845,0
1400000US06037550300,6037550300,"Census Tract 5503, Los Angeles County, California",,1512,0,0,0,24,303,1070,100,15,360600,459,0,0,0,0,0,351,108,1203,20
1400000US06037550400,6037550400,"Census Tract 5504, Los Angeles County, California",,326,11,0,0,32,59,217,7,0,347300,70,0,0,0,0,0,45,25,1440,8
1400000US06037550500,6037550500,"Census Tract 5505, Los Angeles County, California",,1541,40,0,0,15,147,596,672,71,489500,760,0,0,0,30,126,272,332,1425,0
1400000US06037550601,6037550601,"Census Tract 5506.01, Los Angeles County, California",,840,20,0,18,28,93,507,174,0,377200,767,0,0,0,0,258,311,198,1132,0
1400000US06037550602,6037550602,"Census Tract 5506.02, Los Angeles County, California",,1050,16,28,0,27,66,341,520,52,525400,182,0,0,0,23,66,22,71,1023,0
1400000US06037550700,6037550700,"Census Tract 5507, Los Angeles County, California",,1487,24,16,43,0,115,805,473,11,450600,382,0,0,0,0,62,181,139,1290,46
1400000US06037550800,6037550800,"Census Tract 5508, Los Angeles County, California",,1483,44,36,0,12,50,418,741,182,578900,656,0,0,0,0,160,237,259,1336,32
1400000US06037550901,6037550901,"Census Tract 5509.01, Los Angeles County, California",,286,0,0,12,0,11,179,72,12,441000,992,0,0,7,113,268,308,296,1185,0
1400000US06037550902,6037550902,"Census Tract 5509.02, Los Angeles County, California",,493,21,0,0,0,49,211,212,0,462900,1299,0,0,0,0,214,720,365,1247,0
1400000US06037551000,6037551000,"Census Tract 5510, Los Angeles County, California",,1342,32,5,0,15,13,545,716,16,527000,843,0,0,0,59,83,499,202,1202,10
1400000US06037551101,6037551101,"Census Tract 5511.01, Los Angeles County, California",,351,24,0,6,0,59,224,38,0,347000,808,0,0,23,27,224,434,100,1118,0
1400000US06037551102,6037551102,"Census Tract 5511.02, Los Angeles County, California",,126,0,0,0,11,9,86,20,0,441900,1482,0,0,0,15,469,874,124,1162,24
1400000US06037551201,6037551201,"Census Tract 5512.01, Los Angeles County, California",,549,7,0,0,0,95,308,130,9,409700,519,0,8,10,9,109,261,122,1282,21
1400000US06037551202,6037551202,"Census Tract 5512.02, Los Angeles County, California",,895,16,9,0,11,75,586,162,36,419300,1170,0,0,0,95,115,670,290,1290,45
1400000US06037551300,6037551300,"Census Tract 5513, Los Angeles County, California",,456,0,0,69,49,52,196,90,0,338400,1316,0,0,0,59,253,728,276,1176,0
1400000US06037551401,6037551401,"Census Tract 5514.01, Los Angeles County, California",,438,26,0,0,14,18,336,44,0,364900,977,0,0,0,58,134,551,234,1201,0
1400000US06037551402,6037551402,"Census Tract 5514.02, Los Angeles County, California",,885,0,70,0,0,95,461,248,11,404400,308,0,0,0,7,0,228,73,1188,12
1400000US06037551501,6037551501,"Census Tract 5515.01, Los Angeles County, California",,765,0,8,33,94,116,281,233,0,371100,684,0,0,0,14,73,544,53,1163,11
1400000US06037551502,6037551502,"Census Tract 5515.02, Los Angeles County, California",,737,76,0,0,15,6,485,148,7,414900,495,0,0,0,28,200,267,0,1032,0
1400000US06037551600,6037551600,"Census Tract 5516, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0
1400000US06037551700,6037551700,"Census Tract 5517, Los Angeles County, California",,988,0,0,9,12,157,652,136,22,377600,696,0,0,0,41,177,253,225,1258,7
1400000US06037551800,6037551800,"Census Tract 5518, Los Angeles County, California",,1048,11,0,0,23,112,688,199,15,404300,1144,16,10,0,19,121,720,258,1212,51
1400000US06037551900,6037551900,"Census Tract 5519, Los Angeles County, California",,919,26,23,45,25,246,521,33,0,325500,526,0,34,9,14,103,188,178,1276,13
1400000US06037552001,6037552001,"Census Tract 5520.01, Los Angeles County, California",,788,16,9,0,35,299,393,36,0,312200,189,0,0,0,0,24,81,84,1461,0
1400000US06037552002,6037552002,"Census Tract 5520.02, Los Angeles County, California",,429,4,0,0,11,195,197,22,0,302300,547,0,0,0,19,35,272,221,1419,8
1400000US06037552100,6037552100,"Census Tract 5521, Los Angeles County, California",,1044,20,7,19,0,365,566,63,4,323900,702,28,128,112,49,152,168,65,777,86
1400000US06037552200,6037552200,"Census Tract 5522, Los Angeles County, California",,521,18,13,11,21,218,240,0,0,289400,1217,0,32,27,172,319,509,158,1044,25
1400000US06037552301,6037552301,"Census Tract 5523.01, Los Angeles County, California",,798,0,0,9,46,305,364,74,0,313500,424,13,0,39,0,15,22,335,1701,12
1400000US06037552302,6037552302,"Census Tract 5523.02, Los Angeles County, California",,547,15,0,19,0,134,294,85,0,351700,596,0,43,60,0,115,148,230,1135,13
1400000US06037552400,6037552400,"Census Tract 5524, Los Angeles County, California",,396,0,0,0,13,177,206,0,0,308900,126,0,0,0,28,9,53,36,1217,24
1400000US06037552601,6037552601,"Census Tract 5526.01, Los Angeles County, California",,858,23,46,43,45,397,279,25,0,263200,239,0,0,23,6,16,62,132,1569,23
1400000US06037552602,6037552602,"Census Tract 5526.02, Los Angeles County, California",,774,28,0,14,25,152,470,72,13,379200,319,0,0,0,0,26,172,121,1413,0
1400000US06037552700,6037552700,"Census Tract 5527, Los Angeles County, California",,1341,22,37,8,22,467,688,97,0,321400,357,0,0,0,38,62,70,187,1528,7
1400000US06037552800,6037552800,"Census Tract 5528, Los Angeles County, California",,1003,48,0,10,41,280,548,76,0,327300,592,0,0,10,58,92,220,212,1245,8
1400000US06037552900,6037552900,"Census Tract 5529, Los Angeles County, California",,995,27,11,10,48,281,583,24,11,330500,915,0,9,0,44,238,339,285,1258,37
1400000US06037553000,6037553000,"Census Tract 5530, Los Angeles County, California",,983,0,0,13,14,229,634,93,0,346200,214,0,0,0,0,10,79,125,1583,5
1400000US06037553100,6037553100,"Census Tract 5531, Los Angeles County, California",,899,80,0,7,20,77,588,100,27,360500,1003,0,0,0,32,62,327,582,1590,9
1400000US06037553200,6037553200,"Census Tract 5532, Los Angeles County, California",,1406,0,9,0,21,242,903,223,8,369400,545,0,0,0,33,86,217,209,1231,9
1400000US06037553300,6037553300,"Census Tract 5533, Los Angeles County, California",,763,212,53,0,12,95,310,81,0,303600,134,0,0,7,89,25,13,0,675,39
1400000US06037553400,6037553400,"Census Tract 5534, Los Angeles County, California",,629,53,0,0,65,152,271,88,0,327100,318,5,0,0,33,75,170,35,1100,17
1400000US06037553502,6037553502,"Census Tract 5535.02, Los Angeles County, California",,356,33,55,57,74,33,73,31,0,161100,846,0,0,0,0,204,586,56,1128,15
1400000US06037553503,6037553503,"Census Tract 5535.03, Los Angeles County, California",,308,17,0,3,28,125,124,11,0,289400,472,0,0,0,7,56,313,96,1336,6
1400000US06037553504,6037553504,"Census Tract 5535.04, Los Angeles County, California",,667,44,0,16,68,247,274,8,10,286700,536,0,0,0,21,61,404,50,1171,71
1400000US06037553601,6037553601,"Census Tract 5536.01, Los Angeles County, California",,549,26,19,78,74,129,137,86,0,277000,654,0,0,0,49,79,441,85,1197,10
1400000US06037553602,6037553602,"Census Tract 5536.02, Los Angeles County, California",,463,17,8,35,61,143,177,22,0,283600,663,0,3,9,11,130,323,187,1344,20
1400000US06037553701,6037553701,"Census Tract 5537.01, Los Angeles County, California",,354,64,47,44,8,103,72,8,8,209900,535,0,0,0,29,136,324,46,1148,0
1400000US06037553702,6037553702,"Census Tract 5537.02, Los Angeles County, California",,657,123,41,28,50,150,255,7,3,263900,380,0,0,0,12,183,142,43,992,10
1400000US06037553801,6037553801,"Census Tract 5538.01, Los Angeles County, California",,241,0,8,26,34,88,81,4,0,274300,783,0,12,7,112,125,493,34,1142,0
1400000US06037553802,6037553802,"Census Tract 5538.02, Los Angeles County, California",,741,174,123,29,74,118,191,32,0,187300,1097,8,66,55,46,265,549,108,1068,11
1400000US06037553901,6037553901,"Census Tract 5539.01, Los Angeles County, California",,973,15,0,25,46,287,462,132,6,328900,703,0,0,7,134,112,334,116,1083,17
1400000US06037553902,6037553902,"Census Tract 5539.02, Los Angeles County, California",,494,70,94,37,36,138,102,10,7,209300,1037,0,0,0,34,190,764,49,1186,0
1400000US06037554001,6037554001,"Census Tract 5540.01, Los Angeles County, California",,860,32,13,9,0,216,482,108,0,356100,298,0,0,10,9,43,104,132,1413,21
1400000US06037554002,6037554002,"Census Tract 5540.02, Los Angeles County, California",,695,53,20,0,11,102,373,128,8,370500,1020,0,31,20,31,216,583,139,1155,6
1400000US06037554101,6037554101,"Census Tract 5541.01, Los Angeles County, California",,323,24,0,0,0,56,206,37,0,359900,693,7,0,7,53,230,305,91,1062,7
1400000US06037554103,6037554103,"Census Tract 5541.03, Los Angeles County, California",,248,2,0,0,0,50,144,52,0,359500,194,0,0,13,0,18,90,73,1232,0
1400000US06037554104,6037554104,"Census Tract 5541.04, Los Angeles County, California",,180,34,12,0,0,11,109,14,0,370200,579,0,0,0,39,102,364,74,1263,0
1400000US06037554105,6037554105,"Census Tract 5541.05, Los Angeles County, California",,76,0,0,14,9,26,27,0,0,265600,1460,0,44,17,36,335,1013,15,1140,45
1400000US06037554201,6037554201,"Census Tract 5542.01, Los Angeles County, California",,588,17,0,0,35,116,334,80,6,367000,489,0,0,0,8,98,265,118,1280,37
1400000US06037554203,6037554203,"Census Tract 5542.03, Los Angeles County, California",,323,0,5,0,0,95,102,121,0,412000,803,0,0,0,162,173,379,89,1090,0
1400000US06037554204,6037554204,"Census Tract 5542.04, Los Angeles County, California",,230,0,0,0,65,80,51,34,0,276900,1300,8,40,95,219,282,604,52,1005,0
1400000US06037554301,6037554301,"Census Tract 5543.01, Los Angeles County, California",,420,15,54,15,4,67,226,39,0,352900,547,35,4,7,10,22,407,62,1266,0
1400000US06037554302,6037554302,"Census Tract 5543.02, Los Angeles County, California",,217,65,0,34,0,51,67,0,0,214800,848,0,20,0,99,198,344,187,1266,12
1400000US06037554403,6037554403,"Census Tract 5544.03, Los Angeles County, California",,410,102,19,10,19,146,66,31,17,246600,1208,0,0,10,86,341,524,247,1201,28
1400000US06037554404,6037554404,"Census Tract 5544.04, Los Angeles County, California",,239,23,0,10,0,52,76,56,22,382100,1100,0,0,36,100,249,428,287,1270,8
1400000US06037554405,6037554405,"Census Tract 5544.05, Los Angeles County, California",,193,10,0,0,11,15,100,57,0,460500,1053,0,78,0,89,366,455,65,997,0
1400000US06037554406,6037554406,"Census Tract 5544.06, Los Angeles County, California",,807,0,0,0,0,142,440,207,18,399400,845,0,10,0,20,209,346,260,1240,40
1400000US06037554511,6037554511,"Census Tract 5545.11, Los Angeles County, California",,888,16,23,0,0,8,57,784,0,618200,287,0,0,0,19,0,41,227,1949,10
1400000US06037554512,6037554512,"Census Tract 5545.12, Los Angeles County, California",,1555,0,7,0,6,4,209,1293,36,646200,210,0,0,0,0,40,0,170,"2,000+",37
1400000US06037554513,6037554513,"Census Tract 5545.13, Los Angeles County, California",,581,0,13,8,4,7,286,252,11,481700,175,0,0,26,0,0,0,149,"2,000+",34
1400000US06037554514,6037554514,"Census Tract 5545.14, Los Angeles County, California",,1011,0,0,0,88,193,147,557,26,539500,393,0,0,0,0,40,46,307,1762,20
1400000US06037554515,6037554515,"Census Tract 5545.15, Los Angeles County, California",,924,7,14,8,10,29,323,533,0,538000,145,0,0,14,0,0,0,131,1857,0
1400000US06037554516,6037554516,"Census Tract 5545.16, Los Angeles County, California",,975,7,0,0,0,33,125,784,26,635500,143,0,0,0,13,16,0,114,"2,000+",12
1400000US06037554517,6037554517,"Census Tract 5545.17, Los Angeles County, California",,1029,23,10,8,0,8,148,812,20,629500,440,0,0,12,0,10,77,341,1945,21
1400000US06037554518,6037554518,"Census Tract 5545.18, Los Angeles County, California",,1320,0,23,0,9,43,153,1085,7,605900,265,0,0,0,0,0,45,220,"2,000+",16
1400000US06037554519,6037554519,"Census Tract 5545.19, Los Angeles County, California",,1039,0,23,101,23,18,130,647,97,659900,83,0,0,0,0,6,14,63,"2,000+",21
1400000US06037554521,6037554521,"Census Tract 5545.21, Los Angeles County, California",,1336,10,18,0,10,189,217,887,5,576800,543,0,0,28,0,6,267,242,1468,13
1400000US06037554522,6037554522,"Census Tract 5545.22, Los Angeles County, California",,1268,0,19,0,0,10,283,950,6,599100,164,0,0,0,26,7,44,87,1727,8
1400000US06037554600,6037554600,"Census Tract 5546, Los Angeles County, California",,833,156,31,25,0,101,436,77,7,335600,432,0,0,0,0,51,189,192,1370,25
1400000US06037554700,6037554700,"Census Tract 5547, Los Angeles County, California",,783,21,26,7,67,200,400,62,0,325500,216,0,5,0,0,17,89,105,1485,3
1400000US06037554801,6037554801,"Census Tract 5548.01, Los Angeles County, California",,553,6,9,8,91,125,235,67,12,352100,186,0,0,0,28,20,18,120,1635,0
1400000US06037554802,6037554802,"Census Tract 5548.02, Los Angeles County, California",,1002,18,23,0,42,98,457,330,34,442700,836,0,0,0,48,82,475,231,1229,0
1400000US06037554900,6037554900,"Census Tract 5549, Los Angeles County, California",,1042,0,37,18,0,89,514,353,31,464900,992,0,0,20,71,75,428,398,1396,0
1400000US06037555001,6037555001,"Census Tract 5550.01, Los Angeles County, California",,1029,54,19,7,49,77,663,160,0,391000,503,0,7,0,44,73,172,207,1348,11
1400000US06037555002,6037555002,"Census Tract 5550.02, Los Angeles County, California",,583,6,0,0,6,59,422,90,0,376600,420,0,5,0,0,31,205,179,1428,27
1400000US06037555102,6037555102,"Census Tract 5551.02, Los Angeles County, California",,659,13,50,34,84,176,291,11,0,286800,1316,10,29,99,53,124,568,433,1336,40
1400000US06037555103,6037555103,"Census Tract 5551.03, Los Angeles County, California",,671,10,0,0,0,55,493,113,0,390200,672,0,0,0,0,9,310,353,1530,0
1400000US06037555104,6037555104,"Census Tract 5551.04, Los Angeles County, California",,665,0,35,17,56,151,284,122,0,342500,695,0,7,51,13,35,220,369,1531,0
1400000US06037555202,6037555202,"Census Tract 5552.02, Los Angeles County, California",,1050,31,0,15,0,19,348,625,12,550900,101,0,0,0,0,0,33,68,1898,20
1400000US06037555211,6037555211,"Census Tract 5552.11, Los Angeles County, California",,580,0,9,34,83,269,172,13,0,248800,681,0,0,4,63,117,287,210,1232,28
1400000US06037555212,6037555212,"Census Tract 5552.12, Los Angeles County, California",,678,131,53,67,29,63,246,71,18,291300,601,0,11,0,29,70,381,110,1196,12
1400000US06037570001,6037570001,"Census Tract 5700.01, Los Angeles County, California",,1014,57,0,0,9,47,625,265,11,438100,395,0,0,0,11,37,220,127,1310,8
1400000US06037570002,6037570002,"Census Tract 5700.02, Los Angeles County, California",,733,5,0,0,0,47,405,276,0,442000,124,0,0,0,32,23,33,36,1076,0
1400000US06037570003,6037570003,"Census Tract 5700.03, Los Angeles County, California",,1213,40,0,0,6,36,908,194,29,402900,180,0,7,0,0,52,23,98,1575,19
1400000US06037570100,6037570100,"Census Tract 5701, Los Angeles County, California",,592,14,7,0,5,17,383,135,31,393700,147,0,0,0,0,4,73,70,1477,0
1400000US06037570202,6037570202,"Census Tract 5702.02, Los Angeles County, California",,985,20,0,11,110,356,432,56,0,298800,518,0,17,18,45,120,124,194,1309,46
1400000US06037570203,6037570203,"Census Tract 5702.03, Los Angeles County, California",,135,0,0,0,7,47,61,20,0,327600,1010,0,0,43,71,292,392,212,1161,0
1400000US06037570204,6037570204,"Census Tract 5702.04, Los Angeles County, California",,334,0,0,0,7,148,147,32,0,311300,638,0,6,0,130,111,276,115,1118,40
1400000US06037570301,6037570301,"Census Tract 5703.01, Los Angeles County, California",,713,162,61,0,0,188,268,34,0,278900,1368,0,0,33,91,515,669,60,1024,0
1400000US06037570303,6037570303,"Census Tract 5703.03, Los Angeles County, California",,555,114,56,4,8,197,130,30,16,242300,590,0,28,0,38,216,244,64,1019,0
1400000US06037570304,6037570304,"Census Tract 5703.04, Los Angeles County, California",,338,43,17,19,81,85,47,46,0,208200,1070,8,0,15,167,403,436,41,972,0
1400000US06037570402,6037570402,"Census Tract 5704.02, Los Angeles County, California",,729,28,0,43,50,271,322,15,0,291400,169,0,0,0,33,37,73,26,1125,20
1400000US06037570403,6037570403,"Census Tract 5704.03, Los Angeles County, California",,337,46,0,40,29,114,83,25,0,231500,715,0,0,14,57,389,196,59,947,4
1400000US06037570404,6037570404,"Census Tract 5704.04, Los Angeles County, California",,457,27,11,0,31,186,160,27,15,291200,373,0,0,0,16,142,129,86,1125,8
1400000US06037570501,6037570501,"Census Tract 5705.01, Los Angeles County, California",,1389,5,0,0,46,706,594,38,0,291900,783,16,0,38,0,269,289,171,1116,13
1400000US06037570502,6037570502,"Census Tract 5705.02, Los Angeles County, California",,979,6,17,33,30,378,445,70,0,310500,745,0,18,0,57,167,278,225,1181,31
1400000US06037570601,6037570601,"Census Tract 5706.01, Los Angeles County, California",,700,20,0,22,30,250,340,38,0,313300,767,0,0,0,83,231,295,158,1090,12
1400000US06037570602,6037570602,"Census Tract 5706.02, Los Angeles County, California",,757,0,0,9,22,255,342,129,0,335200,1016,0,53,37,268,115,460,83,1030,16
1400000US06037570603,6037570603,"Census Tract 5706.03, Los Angeles County, California",,321,86,87,60,13,57,18,0,0,82200,1209,75,46,76,81,250,592,89,1048,15
1400000US06037570701,6037570701,"Census Tract 5707.01, Los Angeles County, California",,1352,33,23,0,21,63,669,531,12,454300,1086,0,112,31,28,87,428,400,1322,37
1400000US06037570702,6037570702,"Census Tract 5707.02, Los Angeles County, California",,777,11,0,0,11,50,570,121,14,411400,54,0,0,0,10,0,22,22,1443,0
1400000US06037570800,6037570800,"Census Tract 5708, Los Angeles County, California",,1321,20,0,0,0,72,1039,190,0,420000,442,0,0,0,13,12,156,261,1612,22
1400000US06037570901,6037570901,"Census Tract 5709.01, Los Angeles County, California",,1530,21,0,8,9,65,1075,352,0,445700,285,0,0,0,0,0,7,278,1961,39
1400000US06037570902,6037570902,"Census Tract 5709.02, Los Angeles County, California",,879,11,0,0,7,17,750,82,12,424600,337,0,0,0,0,8,113,216,1808,9
1400000US06037571000,6037571000,"Census Tract 5710, Los Angeles County, California",,1750,23,0,20,16,92,1056,534,9,458800,189,0,0,18,0,51,6,114,1677,0
1400000US06037571101,6037571101,"Census Tract 5711.01, Los Angeles County, California",,1287,15,0,16,38,25,774,397,22,442600,259,0,0,0,0,39,56,164,1778,7
1400000US06037571102,6037571102,"Census Tract 5711.02, Los Angeles County, California",,1081,11,0,8,14,21,654,356,17,460000,169,0,0,0,0,0,26,143,"2,000+",79
1400000US06037571200,6037571200,"Census Tract 5712, Los Angeles County, California",,1570,18,16,0,0,79,367,1054,36,601800,1390,0,30,0,64,269,835,192,1119,27
1400000US06037571300,6037571300,"Census Tract 5713, Los Angeles County, California",,1252,11,12,0,0,93,551,437,148,483500,176,0,0,0,0,0,26,150,1830,19
1400000US06037571400,6037571400,"Census Tract 5714, Los Angeles County, California",,1201,4,0,0,0,80,917,191,9,426500,360,0,0,0,7,12,251,90,1191,56
1400000US06037571502,6037571502,"Census Tract 5715.02, Los Angeles County, California",,1007,145,14,9,0,140,489,201,9,380500,702,0,33,17,62,59,461,70,1133,45
1400000US06037571503,6037571503,"Census Tract 5715.03, Los Angeles County, California",,736,34,0,23,0,68,439,172,0,415200,448,0,0,17,11,51,228,141,1188,0
1400000US06037571504,6037571504,"Census Tract 5715.04, Los Angeles County, California",,723,0,28,0,0,32,582,81,0,418900,923,0,14,25,0,514,229,141,907,96
1400000US06037571600,6037571600,"Census Tract 5716, Los Angeles County, California",,38,0,0,0,0,9,29,0,0,434500,685,78,179,201,101,43,74,9,365,22
1400000US06037571701,6037571701,"Census Tract 5717.01, Los Angeles County, California",,556,46,1,0,45,150,279,35,0,322400,1069,22,0,30,197,256,348,216,1022,15
1400000US06037571703,6037571703,"Census Tract 5717.03, Los Angeles County, California",,290,23,0,0,23,88,136,2,18,314900,792,0,230,139,42,73,241,67,719,11
1400000US06037571704,6037571704,"Census Tract 5717.04, Los Angeles County, California",,555,9,17,16,106,201,152,54,0,248000,528,0,0,24,8,199,297,0,1046,11
1400000US06037571800,6037571800,"Census Tract 5718, Los Angeles County, California",,1013,10,0,0,19,70,122,512,280,802000,322,0,0,0,0,76,142,104,1193,18
1400000US06037571900,6037571900,"Census Tract 5719, Los Angeles County, California",,1182,15,30,15,0,31,118,897,76,684400,1200,0,0,64,32,208,749,147,1162,0
1400000US06037572001,6037572001,"Census Tract 5720.01, Los Angeles County, California",,1347,9,8,0,15,83,368,864,0,564400,792,0,0,0,13,148,365,266,1242,0
1400000US06037572002,6037572002,"Census Tract 5720.02, Los Angeles County, California",,855,0,0,119,77,184,217,258,0,332500,838,0,0,0,46,118,412,262,1194,26
1400000US06037572100,6037572100,"Census Tract 5721, Los Angeles County, California",,290,7,0,0,0,54,197,32,0,363200,19,0,0,0,0,0,5,14,1661,0
