GEO.id,GEO.id2,GEO.display-label,,HC01_VC116,HC01_VC117,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC182,HC01_VC183,HC01_VC184,HC01_VC185,HC01_VC187,,,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC126,HC01_VC127,,,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC126,HC01_VC127,HC01_VC128
Id,Id2,Geography,Census ID,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Less than $50,000","Estimate; VALUE - $50,000 to $99,999","Estimate; VALUE - $100,000 to $149,999","Estimate; VALUE - $150,000 to $199,999","Estimate; VALUE - $200,000 to $299,999","Estimate; VALUE - $300,000 to $499,999","Estimate; VALUE - $500,000 to $999,999","Estimate; VALUE - $1,000,000 or more",Estimate; VALUE - Median (dollars),Estimate; GROSS RENT - Occupied units paying rent,Estimate; GROSS RENT - Less than $200,Estimate; GROSS RENT - $200 to $299,Estimate; GROSS RENT - $300 to $499,Estimate; GROSS RENT - $500 to $749,Estimate; GROSS RENT - $750 to $999,"Estimate; GROSS RENT - $1,000 to $1,499","Estimate; GROSS RENT - $1,500 or more",Estimate; GROSS RENT - Median (dollars),Estimate; GROSS RENT - No rent paid,,,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Owner-occupied units - Less than $50,000","Estimate; VALUE - Owner-occupied units - $50,000 to $99,999","Estimate; VALUE - Owner-occupied units - $100,000 to $149,999","Estimate; VALUE - Owner-occupied units - $150,000 to $199,999","Estimate; VALUE - Owner-occupied units - $200,000 to $299,999","Estimate; VALUE - Owner-occupied units - $300,000 to $499,999","Estimate; VALUE - Owner-occupied units - $500,000 to $999,999","Estimate; VALUE - Owner-occupied units - $1,000,000 or more",Estimate; VALUE - Owner-occupied units - Median (dollars),,,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Owner-occupied units - Less than $50,000","Estimate; VALUE - Owner-occupied units - $50,000 to $99,999","Estimate; VALUE - Owner-occupied units - $100,000 to $149,999","Estimate; VALUE - Owner-occupied units - $150,000 to $199,999","Estimate; VALUE - Owner-occupied units - $200,000 to $299,999","Estimate; VALUE - Owner-occupied units - $300,000 to $499,999","Estimate; VALUE - Owner-occupied units - $500,000 to $999,999","Estimate; VALUE - Owner-occupied units - $1,000,000 or more",Estimate; VALUE - Owner-occupied units - Median (dollars)
1400000US06037554516,6037554516,"Census Tract 5545.16, Los Angeles County, California",,975,7,0,0,0,33,125,784,26,635500,143,0,0,0,13,16,0,114,"2,000+",12,,,994,24,0,0,10,30,121,787,22,636100,,,996,25,0,0,11,9,110,833,8,655600
1400000US06037554517,6037554517,"Census Tract 5545.17, Los Angeles County, California",,1029,23,10,8,0,8,148,812,20,629500,440,0,0,12,0,10,77,341,1945,21,,,1015,0,10,8,0,8,138,831,20,626500,,,888,8,9,6,0,8,87,753,17,634500
1400000US06037554518,6037554518,"Census Tract 5545.18, Los Angeles County, California",,1320,0,23,0,9,43,153,1085,7,605900,265,0,0,0,0,0,45,220,"2,000+",16,,,1337,0,9,0,8,29,199,1086,6,602500,,,1430,0,7,0,0,26,193,1196,8,613500
1400000US06037554519,6037554519,"Census Tract 5545.19, Los Angeles County, California",,1039,0,23,101,23,18,130,647,97,659900,83,0,0,0,0,6,14,63,"2,000+",21,,,1023,0,0,71,18,36,128,663,107,656500,,,1021,0,15,28,16,37,21,793,111,718100
1400000US06037554521,6037554521,"Census Tract 5545.21, Los Angeles County, California",,1336,10,18,0,10,189,217,887,5,576800,543,0,0,28,0,6,267,242,1468,13,,,1386,26,20,0,0,194,299,828,19,549200,,,1362,17,9,0,0,82,310,928,16,577500
1400000US06037554522,6037554522,"Census Tract 5545.22, Los Angeles County, California",,1268,0,19,0,0,10,283,950,6,599100,164,0,0,0,26,7,44,87,1727,8,,,1347,25,42,0,0,9,321,938,12,576000,,,1372,35,29,0,0,8,178,1087,35,618500
1400000US06037554600,6037554600,"Census Tract 5546, Los Angeles County, California",,833,156,31,25,0,101,436,77,7,335600,432,0,0,0,0,51,189,192,1370,25,,,790,99,27,23,0,110,503,28,0,336800,,,695,100,0,22,0,54,487,32,0,360600
1400000US06037554700,6037554700,"Census Tract 5547, Los Angeles County, California",,783,21,26,7,67,200,400,62,0,325500,216,0,5,0,0,17,89,105,1485,3,,,750,12,26,12,54,211,416,19,0,321600,,,697,0,0,4,19,221,419,34,0,335100
1400000US06037554801,6037554801,"Census Tract 5548.01, Los Angeles County, California",,553,6,9,8,91,125,235,67,12,352100,186,0,0,0,28,20,18,120,1635,0,,,511,35,6,18,52,193,142,52,13,284800,,,498,29,7,26,43,133,172,78,10,308700
1400000US06037554802,6037554802,"Census Tract 5548.02, Los Angeles County, California",,1002,18,23,0,42,98,457,330,34,442700,836,0,0,0,48,82,475,231,1229,0,,,870,0,17,0,9,84,424,311,25,442400,,,795,0,0,8,7,51,397,313,19,469400
1400000US06037554900,6037554900,"Census Tract 5549, Los Angeles County, California",,1042,0,37,18,0,89,514,353,31,464900,992,0,0,20,71,75,428,398,1396,0,,,947,114,25,46,0,38,452,245,27,421300,,,1109,132,65,30,0,49,435,365,33,427900
1400000US06037555001,6037555001,"Census Tract 5550.01, Los Angeles County, California",,1029,54,19,7,49,77,663,160,0,391000,503,0,7,0,44,73,172,207,1348,11,,,1076,67,25,12,45,91,667,161,8,377000,,,1022,59,31,13,10,62,531,297,19,434100
1400000US06037555002,6037555002,"Census Tract 5550.02, Los Angeles County, California",,583,6,0,0,6,59,422,90,0,376600,420,0,5,0,0,31,205,179,1428,27,,,565,9,0,0,7,107,430,12,0,354100,,,594,21,7,0,6,87,424,41,8,379600
1400000US06037555102,6037555102,"Census Tract 5551.02, Los Angeles County, California",,659,13,50,34,84,176,291,11,0,286800,1316,10,29,99,53,124,568,433,1336,40,,,600,9,21,55,87,224,181,23,0,268400,,,712,11,21,50,82,242,239,67,0,284800
1400000US06037555103,6037555103,"Census Tract 5551.03, Los Angeles County, California",,671,10,0,0,0,55,493,113,0,390200,672,0,0,0,0,9,310,353,1530,0,,,710,45,0,0,0,105,507,53,0,366300,,,756,37,0,0,0,89,482,148,0,399200
1400000US06037555104,6037555104,"Census Tract 5551.04, Los Angeles County, California",,665,0,35,17,56,151,284,122,0,342500,695,0,7,51,13,35,220,369,1531,0,,,632,0,27,14,36,172,342,41,0,328000,,,604,0,0,33,36,124,394,17,0,344900
1400000US06037555202,6037555202,"Census Tract 5552.02, Los Angeles County, California",,1050,31,0,15,0,19,348,625,12,550900,101,0,0,0,0,0,33,68,1898,20,,,1064,0,0,15,0,30,349,670,0,557400,,,993,0,0,0,0,19,245,729,0,593300
1400000US06037555211,6037555211,"Census Tract 5552.11, Los Angeles County, California",,580,0,9,34,83,269,172,13,0,248800,681,0,0,4,63,117,287,210,1232,28,,,527,0,0,8,76,225,180,38,0,277500,,,572,0,0,3,15,180,343,31,0,331100
1400000US06037555212,6037555212,"Census Tract 5552.12, Los Angeles County, California",,678,131,53,67,29,63,246,71,18,291300,601,0,11,0,29,70,381,110,1196,12,,,603,165,86,36,50,144,44,37,41,159800,,,562,129,42,19,37,163,112,19,41,249100
1400000US06037570001,6037570001,"Census Tract 5700.01, Los Angeles County, California",,1014,57,0,0,9,47,625,265,11,438100,395,0,0,0,11,37,220,127,1310,8,,,1111,37,0,0,8,55,747,264,0,433400,,,1036,13,0,0,0,71,563,382,7,462400
1400000US06037570002,6037570002,"Census Tract 5700.02, Los Angeles County, California",,733,5,0,0,0,47,405,276,0,442000,124,0,0,0,32,23,33,36,1076,0,,,738,23,0,0,0,70,491,154,0,397200,,,743,32,0,0,0,72,459,175,5,428300
1400000US06037570003,6037570003,"Census Tract 5700.03, Los Angeles County, California",,1213,40,0,0,6,36,908,194,29,402900,180,0,7,0,0,52,23,98,1575,19,,,1178,54,0,0,24,41,985,60,14,384500,,,1082,68,14,0,26,55,745,174,0,401600
1400000US06037570100,6037570100,"Census Tract 5701, Los Angeles County, California",,592,14,7,0,5,17,383,135,31,393700,147,0,0,0,0,4,73,70,1477,0,,,572,31,5,0,10,11,404,90,21,387700,,,575,35,0,0,10,43,397,81,9,404100
1400000US06037570202,6037570202,"Census Tract 5702.02, Los Angeles County, California",,985,20,0,11,110,356,432,56,0,298800,518,0,17,18,45,120,124,194,1309,46,,,905,15,0,17,139,317,417,0,0,291600,,,981,7,0,17,62,238,627,30,0,338900
1400000US06037570203,6037570203,"Census Tract 5702.03, Los Angeles County, California",,135,0,0,0,7,47,61,20,0,327600,1010,0,0,43,71,292,392,212,1161,0,,,232,13,6,0,6,97,95,15,0,296600,,,290,10,2,0,0,118,138,22,0,315300
1400000US06037570204,6037570204,"Census Tract 5702.04, Los Angeles County, California",,334,0,0,0,7,148,147,32,0,311300,638,0,6,0,130,111,276,115,1118,40,,,373,15,0,0,4,155,188,11,0,307800,,,409,12,0,13,8,81,252,43,0,355500
1400000US06037570301,6037570301,"Census Tract 5703.01, Los Angeles County, California",,713,162,61,0,0,188,268,34,0,278900,1368,0,0,33,91,515,669,60,1024,0,,,623,139,27,30,0,210,205,12,0,266500,,,570,145,8,25,0,122,248,13,9,289000
1400000US06037570303,6037570303,"Census Tract 5703.03, Los Angeles County, California",,555,114,56,4,8,197,130,30,16,242300,590,0,28,0,38,216,244,64,1019,0,,,511,86,34,18,19,194,147,0,13,250800,,,614,116,0,19,18,150,268,18,25,301800
1400000US06037570304,6037570304,"Census Tract 5703.04, Los Angeles County, California",,338,43,17,19,81,85,47,46,0,208200,1070,8,0,15,167,403,436,41,972,0,,,445,48,0,13,167,101,116,0,0,198100,,,456,68,0,2,78,94,214,0,0,286300
1400000US06037570402,6037570402,"Census Tract 5704.02, Los Angeles County, California",,729,28,0,43,50,271,322,15,0,291400,169,0,0,0,33,37,73,26,1125,20,,,700,12,0,33,41,262,339,13,0,300700,,,688,16,0,0,5,210,432,25,0,329900
1400000US06037570403,6037570403,"Census Tract 5704.03, Los Angeles County, California",,337,46,0,40,29,114,83,25,0,231500,715,0,0,14,57,389,196,59,947,4,,,393,47,23,41,44,117,121,0,0,229200,,,459,56,23,19,43,84,234,0,0,303300
1400000US06037570404,6037570404,"Census Tract 5704.04, Los Angeles County, California",,457,27,11,0,31,186,160,27,15,291200,373,0,0,0,16,142,129,86,1125,8,,,413,25,7,0,17,224,98,31,11,280000,,,415,13,0,0,8,150,181,49,14,326100
1400000US06037570501,6037570501,"Census Tract 5705.01, Los Angeles County, California",,1389,5,0,0,46,706,594,38,0,291900,783,16,0,38,0,269,289,171,1116,13,,,1479,48,0,0,48,718,647,18,0,289400,,,1325,42,0,0,54,386,803,0,40,328600
1400000US06037570502,6037570502,"Census Tract 5705.02, Los Angeles County, California",,979,6,17,33,30,378,445,70,0,310500,745,0,18,0,57,167,278,225,1181,31,,,911,31,9,9,33,410,396,23,0,292100,,,957,23,0,6,0,333,552,43,0,327800
1400000US06037570601,6037570601,"Census Tract 5706.01, Los Angeles County, California",,700,20,0,22,30,250,340,38,0,313300,767,0,0,0,83,231,295,158,1090,12,,,650,34,0,13,38,260,289,16,0,293200,,,550,9,0,0,15,153,348,25,0,351000
1400000US06037570602,6037570602,"Census Tract 5706.02, Los Angeles County, California",,757,0,0,9,22,255,342,129,0,335200,1016,0,53,37,268,115,460,83,1030,16,,,824,0,0,20,9,303,462,30,0,322500,,,834,0,0,8,4,179,627,16,0,350800
1400000US06037570603,6037570603,"Census Tract 5706.03, Los Angeles County, California",,321,86,87,60,13,57,18,0,0,82200,1209,75,46,76,81,250,592,89,1048,15,,,327,85,67,74,5,54,42,0,0,105200,,,330,104,69,63,16,21,57,0,0,79800
1400000US06037570701,6037570701,"Census Tract 5707.01, Los Angeles County, California",,1352,33,23,0,21,63,669,531,12,454300,1086,0,112,31,28,87,428,400,1322,37,,,1196,72,19,0,0,73,745,287,0,399300,,,1133,77,8,0,0,59,653,322,14,431800
1400000US06037570702,6037570702,"Census Tract 5707.02, Los Angeles County, California",,777,11,0,0,11,50,570,121,14,411400,54,0,0,0,10,0,22,22,1443,0,,,731,32,0,0,6,50,551,87,5,386200,,,664,15,0,0,6,23,463,153,4,426200
1400000US06037570800,6037570800,"Census Tract 5708, Los Angeles County, California",,1321,20,0,0,0,72,1039,190,0,420000,442,0,0,0,13,12,156,261,1612,22,,,1423,19,0,0,0,58,1045,301,0,428700,,,1394,11,0,0,0,33,790,560,0,471000
1400000US06037570901,6037570901,"Census Tract 5709.01, Los Angeles County, California",,1530,21,0,8,9,65,1075,352,0,445700,285,0,0,0,0,0,7,278,1961,39,,,1616,65,0,0,7,81,1171,283,9,430200,,,1682,68,0,0,0,50,935,596,33,467000
1400000US06037570902,6037570902,"Census Tract 5709.02, Los Angeles County, California",,879,11,0,0,7,17,750,82,12,424600,337,0,0,0,0,8,113,216,1808,9,,,942,13,0,0,0,19,794,101,15,432600,,,909,0,0,0,0,19,653,223,14,451900
1400000US06037571000,6037571000,"Census Tract 5710, Los Angeles County, California",,1750,23,0,20,16,92,1056,534,9,458800,189,0,0,18,0,51,6,114,1677,0,,,1715,17,0,9,17,62,1147,463,0,449100,,,1696,35,0,19,0,27,826,782,7,489200
1400000US06037571101,6037571101,"Census Tract 5711.01, Los Angeles County, California",,1287,15,0,16,38,25,774,397,22,442600,259,0,0,0,0,39,56,164,1778,7,,,1299,11,0,7,34,13,924,281,29,428200,,,1263,25,26,0,0,11,707,494,0,459400
1400000US06037571102,6037571102,"Census Tract 5711.02, Los Angeles County, California",,1081,11,0,8,14,21,654,356,17,460000,169,0,0,0,0,0,26,143,"2,000+",79,,,1031,35,0,8,0,23,738,211,16,446800,,,930,31,0,0,0,0,608,274,17,460000
1400000US06037571200,6037571200,"Census Tract 5712, Los Angeles County, California",,1570,18,16,0,0,79,367,1054,36,601800,1390,0,30,0,64,269,835,192,1119,27,,,1641,50,0,22,0,104,418,1027,20,588100,,,1472,31,0,18,0,104,271,1020,28,609600
1400000US06037571300,6037571300,"Census Tract 5713, Los Angeles County, California",,1252,11,12,0,0,93,551,437,148,483500,176,0,0,0,0,0,26,150,1830,19,,,1265,0,9,0,0,102,704,313,137,446600,,,1283,0,6,0,0,39,637,518,83,490300
1400000US06037571400,6037571400,"Census Tract 5714, Los Angeles County, California",,1201,4,0,0,0,80,917,191,9,426500,360,0,0,0,7,12,251,90,1191,56,,,1149,11,6,0,0,77,933,122,0,419800,,,1227,9,8,0,0,54,849,307,0,446600
1400000US06037571502,6037571502,"Census Tract 5715.02, Los Angeles County, California",,1007,145,14,9,0,140,489,201,9,380500,702,0,33,17,62,59,461,70,1133,45,,,889,138,21,18,23,110,421,152,6,362600,,,1002,189,9,13,41,51,358,341,0,421200
1400000US06037571503,6037571503,"Census Tract 5715.03, Los Angeles County, California",,736,34,0,23,0,68,439,172,0,415200,448,0,0,17,11,51,228,141,1188,0,,,754,8,0,11,7,90,570,68,0,373900,,,758,11,0,9,10,25,589,114,0,429100
1400000US06037571504,6037571504,"Census Tract 5715.04, Los Angeles County, California",,723,0,28,0,0,32,582,81,0,418900,923,0,14,25,0,514,229,141,907,96,,,676,8,15,0,0,10,525,105,13,435900,,,747,11,0,11,0,8,384,317,16,485700
1400000US06037571600,6037571600,"Census Tract 5716, Los Angeles County, California",,38,0,0,0,0,9,29,0,0,434500,685,78,179,201,101,43,74,9,365,22,,,8,0,0,0,0,8,0,0,0,-,,,11,5,0,0,0,0,6,0,0,-
1400000US06037571701,6037571701,"Census Tract 5717.01, Los Angeles County, California",,556,46,1,0,45,150,279,35,0,322400,1069,22,0,30,197,256,348,216,1022,15,,,685,86,7,4,49,213,316,10,0,294000,,,708,72,10,7,14,240,334,31,0,304900
1400000US06037571703,6037571703,"Census Tract 5717.03, Los Angeles County, California",,290,23,0,0,23,88,136,2,18,314900,792,0,230,139,42,73,241,67,719,11,,,315,0,0,27,36,82,166,4,0,311200,,,345,6,0,26,31,74,202,6,0,321500
1400000US06037571704,6037571704,"Census Tract 5717.04, Los Angeles County, California",,555,9,17,16,106,201,152,54,0,248000,528,0,0,24,8,199,297,0,1046,11,,,500,6,8,17,123,197,101,48,0,260200,,,448,8,0,33,53,175,153,26,0,279700
1400000US06037571800,6037571800,"Census Tract 5718, Los Angeles County, California",,1013,10,0,0,19,70,122,512,280,802000,322,0,0,0,0,76,142,104,1193,18,,,992,31,0,0,0,77,127,508,249,790000,,,963,21,0,0,0,77,85,521,259,797000
1400000US06037571900,6037571900,"Census Tract 5719, Los Angeles County, California",,1182,15,30,15,0,31,118,897,76,684400,1200,0,0,64,32,208,749,147,1162,0,,,1263,15,57,0,0,34,123,961,73,664200,,,1203,0,16,0,27,32,159,933,36,659800
1400000US06037572001,6037572001,"Census Tract 5720.01, Los Angeles County, California",,1347,9,8,0,15,83,368,864,0,564400,792,0,0,0,13,148,365,266,1242,0,,,1248,34,8,9,24,56,373,728,16,547800,,,1287,39,0,30,23,0,366,793,36,563900
1400000US06037572002,6037572002,"Census Tract 5720.02, Los Angeles County, California",,855,0,0,119,77,184,217,258,0,332500,838,0,0,0,46,118,412,262,1194,26,,,858,8,9,136,91,127,190,297,0,340800,,,790,9,8,133,41,121,215,263,0,358900
1400000US06037572100,6037572100,"Census Tract 5721, Los Angeles County, California",,290,7,0,0,0,54,197,32,0,363200,19,0,0,0,0,0,5,14,1661,0,,,252,6,0,0,3,39,179,25,0,363900,,,267,16,0,0,7,39,150,55,0,362700
1400000US06037572201,6037572201,"Census Tract 5722.01, Los Angeles County, California",,1357,10,0,0,63,161,757,339,27,415300,701,0,0,170,179,23,69,260,907,24,,,1232,0,15,0,123,250,655,149,40,386400,,,1043,5,14,0,77,167,617,144,19,389400
1400000US06037572202,6037572202,"Census Tract 5722.02, Los Angeles County, California",,634,13,0,0,0,72,452,97,0,390600,384,0,0,0,16,45,184,139,1332,45,,,661,28,0,0,17,58,492,66,0,381300,,,751,5,0,0,28,3,613,91,11,410600
1400000US06037572301,6037572301,"Census Tract 5723.01, Los Angeles County, California",,364,8,19,14,47,103,160,13,0,288200,544,14,0,0,27,224,198,81,1031,6,,,443,25,19,16,32,163,165,23,0,273000,,,323,16,17,3,13,146,115,13,0,271100
1400000US06037572302,6037572302,"Census Tract 5723.02, Los Angeles County, California",,382,6,0,5,48,102,178,43,0,327500,410,7,3,11,36,69,172,112,1172,26,,,427,9,0,4,72,112,215,15,0,309900,,,491,5,0,9,13,97,342,25,0,357300
1400000US06037572400,6037572400,"Census Tract 5724, Los Angeles County, California",,251,6,0,0,4,45,121,75,0,377500,37,0,0,4,0,0,0,33,1750,0,,,219,10,0,0,3,45,147,14,0,346800,,,216,5,0,0,0,30,161,20,0,397300
1400000US06037572500,6037572500,"Census Tract 5725, Los Angeles County, California",,336,36,96,67,14,73,30,20,0,136400,852,36,126,375,106,20,161,28,456,3,,,285,40,38,61,29,62,0,41,14,153000,,,351,43,29,26,40,93,31,77,12,230200
1400000US06037572600,6037572600,"Census Tract 5726, Los Angeles County, California",,921,26,7,7,63,381,395,28,14,295100,352,0,0,23,39,68,170,52,1082,7,,,922,6,0,0,74,409,381,52,0,293300,,,959,7,0,0,37,286,525,104,0,342200
1400000US06037572700,6037572700,"Census Tract 5727, Los Angeles County, California",,890,17,0,0,29,228,534,82,0,340900,415,0,0,12,69,134,107,93,982,0,,,971,35,14,9,89,257,538,29,0,316900,,,875,36,9,6,56,160,567,41,0,333900
1400000US06037572800,6037572800,"Census Tract 5728, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,304,0,13,24,140,59,37,31,692,19,,,0,0,0,0,0,0,0,0,0,-,,,0,0,0,0,0,0,0,0,0,-
1400000US06037572900,6037572900,"Census Tract 5729, Los Angeles County, California",,491,13,0,7,40,144,221,66,0,328800,821,0,13,10,45,332,375,46,1012,0,,,452,38,0,6,23,163,197,25,0,297700,,,435,8,6,8,47,106,226,34,0,322600
1400000US06037573002,6037573002,"Census Tract 5730.02, Los Angeles County, California",,92,0,0,0,0,48,35,9,0,288900,976,0,22,9,59,507,304,75,961,0,,,81,0,0,0,0,18,42,21,0,370300,,,41,0,0,0,0,0,9,32,0,589800
1400000US06037573003,6037573003,"Census Tract 5730.03, Los Angeles County, California",,286,0,0,0,0,48,234,4,0,360500,364,5,0,12,34,125,125,63,1024,3,,,342,41,0,0,0,55,235,11,0,338500,,,323,35,0,0,0,43,209,36,0,364200
1400000US06037573004,6037573004,"Census Tract 5730.04, Los Angeles County, California",,106,0,6,0,0,44,56,0,0,310700,1352,0,22,0,216,436,542,136,1001,0,,,164,5,27,0,0,45,80,7,0,311600,,,159,6,9,0,0,46,78,20,0,405600
1400000US06037573100,6037573100,"Census Tract 5731, Los Angeles County, California",,726,0,0,34,0,63,458,171,0,377100,1655,0,15,93,53,517,814,163,1095,18,,,666,16,0,14,0,80,514,42,0,365400,,,773,14,0,14,0,86,570,89,0,405900
1400000US06037573201,6037573201,"Census Tract 5732.01, Los Angeles County, California",,240,9,0,0,6,59,156,10,0,356100,987,0,27,35,175,307,354,89,950,19,,,281,6,0,12,25,39,179,20,0,359100,,,317,7,0,13,18,35,184,60,0,376300
1400000US06037573202,6037573202,"Census Tract 5732.02, Los Angeles County, California",,483,36,0,38,0,149,182,78,0,312100,955,0,0,43,86,311,386,129,1064,0,,,526,31,29,41,0,108,271,46,0,323400,,,585,19,43,17,0,52,421,33,0,350500
1400000US06037573300,6037573300,"Census Tract 5733, Los Angeles County, California",,237,7,0,0,33,36,126,35,0,359000,739,0,0,30,84,215,278,132,1071,0,,,254,7,0,0,47,41,129,30,0,327100,,,290,7,0,0,37,69,150,21,6,326200
1400000US06037573401,6037573401,"Census Tract 5734.01, Los Angeles County, California",,173,7,0,0,0,26,80,60,0,458600,365,0,0,4,47,116,139,59,1052,5,,,205,7,0,0,0,25,98,62,13,450000,,,239,4,0,0,0,14,96,106,19,513000
1400000US06037573402,6037573402,"Census Tract 5734.02, Los Angeles County, California",,799,25,0,0,51,140,391,192,0,376500,1373,0,8,59,27,618,372,289,989,61,,,752,86,0,0,54,191,281,140,0,321700,,,663,59,9,0,66,185,216,128,0,314900
1400000US06037573403,6037573403,"Census Tract 5734.03, Los Angeles County, California",,1035,15,10,0,30,178,294,508,0,483300,293,0,0,0,0,11,80,202,1688,12,,,909,52,0,0,32,182,224,402,17,449300,,,942,42,0,0,42,125,241,454,38,520100
1400000US06037573601,6037573601,"Census Tract 5736.01, Los Angeles County, California",,1794,35,12,11,29,25,1001,635,46,469500,422,0,0,13,19,0,48,342,"2,000+",50,,,1795,30,0,11,15,25,1013,666,35,474700,,,1868,18,0,13,6,56,790,927,58,514400
1400000US06037573700,6037573700,"Census Tract 5737, Los Angeles County, California",,1469,9,0,0,14,35,821,590,0,476500,241,0,0,0,0,0,19,222,"2,000+",12,,,1543,43,0,0,14,38,948,488,12,461900,,,1477,40,5,0,28,11,635,747,11,506700
1400000US06037573800,6037573800,"Census Tract 5738, Los Angeles County, California",,1313,27,8,10,9,0,714,528,17,480400,189,0,0,0,0,0,18,171,"2,000+",23,,,1266,24,10,0,0,10,724,498,0,476800,,,1278,0,0,0,0,45,477,756,0,539200
1400000US06037573902,6037573902,"Census Tract 5739.02, Los Angeles County, California",,728,0,13,8,55,70,49,530,3,610600,144,0,0,7,0,14,49,74,1522,9,,,711,4,5,22,19,108,54,494,5,605500,,,688,3,5,22,17,81,73,468,19,655400
1400000US06037574000,6037574000,"Census Tract 5740, Los Angeles County, California",,1708,0,28,0,0,47,489,1144,0,566600,181,0,0,12,0,9,54,106,1709,57,,,1727,37,17,0,0,29,533,1111,0,557600,,,1644,35,0,0,0,12,388,1209,0,591500
1400000US06037574100,6037574100,"Census Tract 5741, Los Angeles County, California",,1636,8,12,7,0,38,738,827,6,504900,269,9,0,0,55,9,35,161,1695,9,,,1498,18,5,0,0,28,763,678,6,489100,,,1477,10,8,0,8,24,590,830,7,532200
1400000US06037574201,6037574201,"Census Tract 5742.01, Los Angeles County, California",,937,12,21,0,19,32,430,423,0,484700,166,0,0,0,0,0,9,157,1974,9,,,939,11,12,0,14,40,425,437,0,489000,,,943,0,0,0,0,29,323,591,0,552000
1400000US06037574202,6037574202,"Census Tract 5742.02, Los Angeles County, California",,295,6,0,0,0,4,139,146,0,497500,383,0,24,36,0,30,122,171,1389,24,,,290,6,0,0,0,9,143,132,0,480900,,,324,4,0,0,0,10,115,195,0,543000
1400000US06037574300,6037574300,"Census Tract 5743, Los Angeles County, California",,1647,0,17,15,0,17,537,1046,15,559700,394,0,0,0,0,127,139,128,1302,53,,,1580,0,14,51,0,0,623,875,17,532400,,,1606,0,36,34,21,15,607,865,28,529400
1400000US06037574400,6037574400,"Census Tract 5744, Los Angeles County, California",,1556,24,10,0,0,33,638,837,14,522300,312,0,0,0,9,9,18,276,1992,27,,,1652,16,0,0,0,32,667,905,32,532000,,,1580,10,32,0,0,16,456,1028,38,573600
1400000US06037574500,6037574500,"Census Tract 5745, Los Angeles County, California",,2040,0,39,0,0,29,689,1261,22,557800,184,0,0,0,0,0,53,131,1820,18,,,1874,29,47,0,0,42,637,1096,23,542100,,,1982,27,42,0,0,44,476,1393,0,588900
1400000US06037574601,6037574601,"Census Tract 5746.01, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,,,0,0,0,0,0,0,0,0,0,-,,,0,0,0,0,0,0,0,0,0,-
1400000US06037574602,6037574602,"Census Tract 5746.02, Los Angeles County, California",,493,0,0,18,12,5,155,181,122,618700,74,0,0,0,0,0,13,61,1755,0,,,427,4,0,0,0,5,178,145,95,596000,,,416,5,0,0,0,4,109,181,117,692300
1400000US06037574700,6037574700,"Census Tract 5747, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,,,0,0,0,0,0,0,0,0,0,-,,,0,0,0,0,0,0,0,0,0,-
1400000US06037574800,6037574800,"Census Tract 5748, Los Angeles County, California",,789,20,8,45,21,116,25,333,221,842300,588,0,0,0,20,251,171,146,1046,26,,,755,9,7,32,21,150,70,285,181,735400,,,694,8,0,15,27,126,59,204,255,772300
1400000US06037574901,6037574901,"Census Tract 5749.01, Los Angeles County, California",,1128,0,14,0,0,10,381,714,9,560500,309,0,0,0,0,35,70,204,1775,0,,,1116,7,19,0,5,14,502,556,13,505400,,,1059,8,28,0,12,8,421,573,9,525700
1400000US06037574902,6037574902,"Census Tract 5749.02, Los Angeles County, California",,421,10,0,0,0,19,289,103,0,407300,1361,0,0,0,16,49,673,623,1467,14,,,418,6,0,0,10,45,246,93,18,407500,,,463,5,0,0,9,56,215,150,28,457500
1400000US06037575001,6037575001,"Census Tract 5750.01, Los Angeles County, California",,467,0,0,0,9,71,271,116,0,421700,1154,0,0,0,26,40,411,677,1595,0,,,411,0,0,0,8,122,208,73,0,401900,,,471,5,0,0,8,116,207,135,0,406900
1400000US06037575002,6037575002,"Census Tract 5750.02, Los Angeles County, California",,781,0,11,0,0,131,295,336,8,476400,1136,0,0,0,68,151,329,588,1523,42,,,748,19,8,0,0,87,386,242,6,444500,,,811,21,0,0,0,88,411,291,0,453600
1400000US06037575101,6037575101,"Census Tract 5751.01, Los Angeles County, California",,427,12,7,40,33,161,128,46,0,282500,981,18,0,2,116,220,512,113,1100,0,,,359,6,7,41,37,125,116,27,0,260300,,,308,7,0,31,35,63,172,0,0,327300
